2020-01-11 00:00:00;Москва Ярославское ш. 2 к.2;163309,51
2020-01-11 00:00:00;Москва Скобелевская 4;150946,2
2020-01-11 00:00:00;СПб, Выборгское, 19, Аптека, ОКей;242010,33
2020-01-11 00:00:00;МО Горки-10 23;202351,95
2020-01-11 00:00:00;СПб, Космонавтов, 45, Аптека, ОКей;168974,29
2020-01-11 00:00:00;СПб, Московский, 137, Аптека, ОКей;179473,3
2020-01-11 00:00:00;Москва Березовой Рощи пр-д 8;139284,7
2020-01-11 00:00:00;Москва Красных Зорь 21;137283,89
2020-01-12 00:00:00;Москва Скобелевская 4;159117
2020-01-12 00:00:00;СПб, Московский, 137, Аптека, ОКей;179962,35
2020-01-12 00:00:00;Москва Березовой Рощи пр-д 8;155061,6
2020-01-12 00:00:00;СПб, Выборгское, 19, Аптека, ОКей;186150,5
2020-01-12 00:00:00;Москва Красных Зорь 21;187493,85
2020-01-12 00:00:00;СПб, Космонавтов, 45, Аптека, ОКей;158797,85
2020-01-12 00:00:00;МО Горки-10 23;106542,35
2020-01-12 00:00:00;Москва Ярославское ш. 2 к.2;131735,35
2020-01-13 00:00:00;Москва Березовой Рощи пр-д 8;220435,5
2020-01-13 00:00:00;Москва Скобелевская 4;149251
2020-01-13 00:00:00;СПб, Выборгское, 19, Аптека, ОКей;177982,9
2020-01-13 00:00:00;СПб, Московский, 137, Аптека, ОКей;198893,2
2020-01-13 00:00:00;СПб, Космонавтов, 45, Аптека, ОКей;156993,61
2020-01-13 00:00:00;Москва Ярославское ш. 2 к.2;144567,6
2020-01-13 00:00:00;Москва Красных Зорь 21;171191
2020-01-13 00:00:00;МО Горки-10 23;114681,95
2020-01-14 00:00:00;Москва Красных Зорь 21;134456,5
2020-01-14 00:00:00;СПб, Космонавтов, 45, Аптека, ОКей;130378,48
2020-01-14 00:00:00;СПб, Московский, 137, Аптека, ОКей;179351,22
2020-01-14 00:00:00;Москва Березовой Рощи пр-д 8;240736,15
2020-01-14 00:00:00;МО Горки-10 23;76241
2020-01-14 00:00:00;Москва Скобелевская 4;157610,45
2020-01-14 00:00:00;Москва Ярославское ш. 2 к.2;169405,65
2020-01-14 00:00:00;СПб, Выборгское, 19, Аптека, ОКей;140140,05
2020-01-15 00:00:00;СПб, Космонавтов, 45, Аптека, ОКей;163735,68
2020-01-15 00:00:00;Москва Ярославское ш. 2 к.2;154248,5
2020-01-15 00:00:00;МО Горки-10 23;95681,4
2020-01-15 00:00:00;СПб, Московский, 137, Аптека, ОКей;157820,88
2020-01-15 00:00:00;Москва Березовой Рощи пр-д 8;175906,65
2020-01-15 00:00:00;Москва Красных Зорь 21;173227,69
2020-01-15 00:00:00;Москва Скобелевская 4;206201,6
2020-01-15 00:00:00;СПб, Выборгское, 19, Аптека, ОКей;124752,2
2020-01-16 00:00:00;СПб, Выборгское, 19, Аптека, ОКей;158945,24
2020-01-16 00:00:00;Москва Березовой Рощи пр-д 8;159279,85
2020-01-16 00:00:00;СПб, Космонавтов, 45, Аптека, ОКей;146501,46
2020-01-16 00:00:00;МО Горки-10 23;152761,4
2020-01-16 00:00:00;Москва Ярославское ш. 2 к.2;190585,51
2020-01-16 00:00:00;Москва Красных Зорь 21;145816,05
2020-01-16 00:00:00;СПб, Московский, 137, Аптека, ОКей;188281,25
2020-01-16 00:00:00;Москва Скобелевская 4;138483,19
2020-01-17 00:00:00;СПб, Выборгское, 19, Аптека, ОКей;178266,1
2020-01-17 00:00:00;Москва Ярославское ш. 2 к.2;141731,95
2020-01-17 00:00:00;МО Горки-10 23;77090,6
2020-01-17 00:00:00;Москва Скобелевская 4;137039,59
2020-01-17 00:00:00;Москва Красных Зорь 21;174775,6
2020-01-17 00:00:00;СПб, Космонавтов, 45, Аптека, ОКей;140609,1
2020-01-17 00:00:00;Москва Березовой Рощи пр-д 8;185983,25
2020-01-17 00:00:00;СПб, Московский, 137, Аптека, ОКей;198446,25
2020-01-18 00:00:00;Москва Скобелевская 4;188985,4
2020-01-18 00:00:00;Москва Ярославское ш. 2 к.2;145616
2020-01-18 00:00:00;СПб, Выборгское, 19, Аптека, ОКей;223593,71
2020-01-18 00:00:00;Москва Березовой Рощи пр-д 8;157760,83
2020-01-18 00:00:00;СПб, Московский, 137, Аптека, ОКей;179360,26
2020-01-18 00:00:00;Москва Красных Зорь 21;149200,15
2020-01-18 00:00:00;МО Горки-10 23;236183,43
2020-01-18 00:00:00;СПб, Космонавтов, 45, Аптека, ОКей;176787,18
2020-01-19 00:00:00;Москва Скобелевская 4;134821,1
2020-01-19 00:00:00;СПб, Московский, 137, Аптека, ОКей;169127
2020-01-19 00:00:00;МО Горки-10 23;112890,75
2020-01-19 00:00:00;СПб, Космонавтов, 45, Аптека, ОКей;140981,74
2020-01-19 00:00:00;Москва Ярославское ш. 2 к.2;91160,68
2020-01-19 00:00:00;Москва Красных Зорь 21;129377,8
2020-01-19 00:00:00;СПб, Выборгское, 19, Аптека, ОКей;134285,65
2020-01-19 00:00:00;Москва Березовой Рощи пр-д 8;182173,74
2020-01-20 00:00:00;СПб, Космонавтов, 45, Аптека, ОКей;161785,38
2020-01-20 00:00:00;Москва Красных Зорь 21;192745,25
2020-01-20 00:00:00;СПб, Московский, 137, Аптека, ОКей;200883,65
2020-01-20 00:00:00;Москва Березовой Рощи пр-д 8;249937,3
